RunTimestamp,Timestamp,EPC,Antenna,RSSI,PhaseAngle,Frequency,ReadCount,DopplerFrequency
2025-03-20T16:44:47.045058,1742510793304033,316139656330396439613839613033343063626537303963,Unknown,-62.50,8.82,11,0.63
2025-03-20T16:44:47.045058,1742510793304033,316139656330396439613839613033343063626537303963,Unknown,-62.50,8.82,11,0.63
2025-03-20T16:44:47.045058,1742510793304033,316139656330396439613839613033343063626537303963,Unknown,-62.50,8.82,11,0.63
2025-03-20T16:44:47.045058,1742510793304033,316139656330396439613839613033343063626537303963,Unknown,-62.50,8.82,11,0.63
2025-03-20T16:44:47.045058,1742510793304033,316139656330396439613839613033343063626537303963,Unknown,-62.50,8.82,11,0.63
2025-03-20T16:44:47.045058,1742510793304033,316139656330396439613839613033343063626537303963,Unknown,-62.50,8.82,11,0.63
2025-03-20T16:44:47.045058,1742510793304033,316139656330396439613839613033343063626537303963,Unknown,-62.50,8.82,11,0.63
2025-03-20T16:44:47.045058,1742510793304033,316139656330396439613839613033343063626537303963,Unknown,-62.50,8.82,11,0.63
2025-03-20T16:44:47.045058,1742510793304033,316139656330396439613839613033343063626537303963,Unknown,-62.50,8.82,11,0.63
2025-03-20T16:44:47.045058,1742510793304033,316139656330396439613839613033343063626537303963,Unknown,-62.50,8.82,11,0.63
2025-03-20T16:44:47.045058,1742510793304033,316139656330396439613839613033343063626537303963,Unknown,-62.50,8.82,11,0.63
2025-03-20T16:44:47.045058,1742510793304033,316139656330396439613839613033343063626537303963,Unknown,-62.50,8.82,11,0.63
2025-03-20T16:44:47.045058,1742510793304033,316139656330396439613839613033343063626537303963,Unknown,-62.50,8.82,11,0.63
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793267238,333033343034373133383130353834316463643635353932,Unknown,-53.50,33.08,11,17.27
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793301483,333033343062663435343231663238626134336237373264,Unknown,-60.50,24.12,11,-4.47
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793293522,333033343035356431343034343263303030303266363666,Unknown,-52.50,29.04,10,-7.42
2025-03-20T16:44:47.045058,1742510793294190,333032663438326235313930333331366431343234623263,Unknown,-60.50,5.76,10,-4.29
2025-03-20T16:44:47.045058,1742510793294190,333032663438326235313930333331366431343234623263,Unknown,-60.50,5.76,10,-4.29
2025-03-20T16:44:47.045058,1742510793294190,333032663438326235313930333331366431343234623263,Unknown,-60.50,5.76,10,-4.29
2025-03-20T16:44:47.045058,1742510793294190,333032663438326235313930333331366431343234623263,Unknown,-60.50,5.76,10,-4.29
2025-03-20T16:44:47.045058,1742510793294190,333032663438326235313930333331366431343234623263,Unknown,-60.50,5.76,10,-4.29
2025-03-20T16:44:47.045058,1742510793294190,333032663438326235313930333331366431343234623263,Unknown,-60.50,5.76,10,-4.29
2025-03-20T16:44:47.045058,1742510793294190,333032663438326235313930333331366431343234623263,Unknown,-60.50,5.76,10,-4.29
2025-03-20T16:44:47.045058,1742510793294190,333032663438326235313930333331366431343234623263,Unknown,-60.50,5.76,10,-4.29
2025-03-20T16:44:47.045058,1742510793294190,333032663438326235313930333331366431343234623263,Unknown,-60.50,5.76,10,-4.29
2025-03-20T16:44:47.045058,1742510793294190,333032663438326235313930333331366431343234623263,Unknown,-60.50,5.76,10,-4.29
